City	Arizona	Pima County		Tucson and Pima County Eviction Prevention/Emergency Rent and Utility Relief Program	The U.S. Congress recently passed a stimulus bill that allocates additional rental assistance funding for those who’ve been affected by the coronavirus pandemic. In an effort to provide the most efficient and effective process, the City of Tucson and Pima County are in the final stages of approving funding distribution and it is anticipated that the Community Investment Corporation (CIC) will administer funding. This program allows for both Landlords/Property Managers AND Tenants to begin the application process and requires both parties provide information and documentation.	https://tucsonpimaep.com/	Tuscon, Pima County	80% AMI or less, COVID Hardship, Housing Instability, Current Lease, Open to All Regardless of Citizenship Status	Eviction Notice, Past Due Rent, Utility shut-off notice, proof of unsafe living conditions	Unknown	W-9/Payee Information	No		Community Investment Corporation	Non-governmental	$31,864,052.00	ERA Program - Treasury	Both	Both					Unknown		Yes	~3000 applications on previous waitlist prioritized, Tenant Household Income (as % of AMI), Time Unemployed, Months of Back Rent Owed, Risk of Homelessness / Unsafe Living Conditions, Date of Waitlist Application	Other	Yes		Electric, gas, propane	Yes	Uncategorized Housing Expenses	https://tucsonpimaep.com/tenant-information-for-eviction-prevention/			2/26/2021	Pima County, Arizona	32.057499, -111.6660725
County	Arizona	Yuma County		Yuma County Emergency Rental Assistance Program	The Emergency Rental Assistance Program provides emergency rental and utility assistance grants to income eligible individuals and families economically impacted during the COVID-19 pandemic through job loss, furlough, reduction in hours or pay, or medical reasons.  Assistance will be in the form of rent and utility relief for renters and landlords including direct payments for rent, rental arrears, utilities, utility arrears, and other expenses related to housing stability caused by the COVID-19 pandemic.	https://www.yumacountyaz.gov/government/county-administrator/grants/emergency-rental-assistance-program		80% AMI or less, COVID Hardship, Housing Instability, Current Lease, Unspecified	Eviction Notice, Past Due Rent, Any other evidence of unsafe or unhealthy living conditions	Unknown	W-9/Payee Information	No		Yuma County and Western AZ Council of Government (WACOG)	Collaboration	$6,504,589.40	ERA Program - Treasury	Tenant	Both	15 months	12 months	MONTHLY: $3,500		Self-Attestation Permitted	Income Non-Traditional	Yes		First-come first-served	Yes		Electric/Gas/Water/Sewer/Trash Disposal fee	No					8/5/2021	Yuma County, Arizona	32.6527533, -113.9536466
Tribal Government	Arizona		Gila River Indian Community	Gila River Indian Community Emergency Rental Assistance Program (ERAP)	The Emergency Rental Assistance Program (ERAP) makes available funding to assist households that are unable to pay rent and/or utilities due to the COVID-19 pandemic.	http://www.mygilariver.com/index.php/department-of-community-housing-programs		80% AMI or less, COVID Hardship, Housing Instability	Eviction Notice	No		No		The Department of Community Housing	Department of Housing/Community/Economic Development	$9,777,922.88	ERA Program - Treasury	Tenant	Unknown					Unknown		Unknown		Unknown	Yes			No					4/30/2021	Gila River Indian Community	33.1667186, -111.8673602
Tribal Government	Arizona		Navajo Nation	Navajo Housing Authority Emergency Rental Assistance Program	The Navajo Housing Authority, the Tribally Designated Housing Entity for the Navajo Nation is a recipient of the Emergency Rental Assistance Program grant in the amount of $93 million.	https://www.navajohousingauthority.org/erap/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General)	Eviction Notice, Past Due Rent	Unknown		Unknown		Navajo Housing Authority	Housing/Development/Finance Authority/Corporation	$93,187,351.36	ERA Program - Treasury	Tenant	Unknown					Self-Attestation NOT Permitted		Unknown		Unknown	Yes		gas, electricity, water, sewer, trash	Yes	Uncategorized Housing Expenses				4/30/2021	Navajo Nation	36.0672173, -109.1880047
Tribal Government	Arizona		Pascua Yaqui Tribe	Pascua Yaqui Tirbe Emergency Rental Assistance Program	The Emergency Rental Assistance Program (ERAP) is an emergency relief program to help renters who are behind on their rent or utility payments.	https://www.pythousing.com/erap		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified, Tribal ID	Eviction Notice, Past Due Rent, Past due utility	Unknown	W-9/Payee Information, Tribal ID	Unknown		Pascua Yaqui Tribe Housing Department	Department of Housing/Community/Economic Development	$6,462,317.19	ERA Program - Treasury	Tenant	Both	3 months				Self-Attestation Permitted	COVID Hardship	Unknown		Unknown	Yes			Unknown		https://www.pythousing.com/	https://covid19.pascuayaqui-nsn.gov/wp-content/uploads/2021/05/ERAP-Program-Flyer.pdf	https://forms.office.com/Pages/ResponsePage.aspx?id=v557x7uSS0mWDYb8ex4uwxNw8iTt1DVKobBcXdoOq_lUQUZHSU85TVM5Q1hWRUtDNEs0Ujk1UTYzSi4u	5/26/2021	Pascua Yaqui Tribe	32.1165976, -111.0642485
Tribal Government	Arizona		Tohono O’Odham Ki:Ki Association	Tohono O’Odham Ki:Ki Association Emergency Rental Assistance Program	TOKA is happy to announce funding availability to assist renters affected by Covid-19 living in rental or lease purchase housing units. Priority of eligibility will be for members of the Tohono O’odham Nation, members of other tribes and non-tribal members until funds are depleted.	https://tokahousing.org/era/		80% AMI or less, COVID Hardship, Housing Instability, Tribal ID		Unknown	Tribal ID	Unknown		Tohono O’Odham Ki:Ki Association	Tribal Government - Unspecified	$5,437,457.12	ERA Program - Treasury	Tenant	Both					Unknown		Yes	Tribal members	Unknown	Yes		electricity, gas, water and sewer, trash removal, fuel oil	Yes	Uncategorized Housing Expenses				5/19/2021	Tohono O’Odham Ki:Ki Association	31.918473, -111.865882
Tribal Government	Arizona		White Mountain Apache Housing Authority	White Mountain Apache Housing Authority COVID-19 Emergency Rental Assistance Program		https://www.wmaha.us/public_notice/index.php		80% AMI or less, COVID Hardship, Housing Instability		Unknown		Unknown		White Mountain Apache Housing Authority	Housing/Development/Finance Authority/Corporation	$9,068,815.81	ERA Program - Treasury	Unknown	Unknown					Unknown		Unknown		Unknown	Unknown			Unknown					4/30/2021	White Mountain Apache Housing Authority	33.8119532, -109.9887308
Tribal Government	Arizona		Yavapai-Apache Nation	Yavapai-Apache Nation COVID Rental Assistance Program	The purpose of the Yavapai-Apache Nation COVID-19 Rental Assistance Program is to assist Tribal Member households that are unable to pay rent and utilities due to the COVID-19 pandemic.	https://yavapai-apache.org/yavapai-apache-nation-covid-19-rental-assistance-program-2/		80% AMI or less, COVID Hardship, Housing Instability, Tribal ID	Eviction Notice, Past Due Rent	Unknown	Tribal ID	Unknown		Yavapai-Apache Nation	Tribal Government - Unspecified	$1,423,613.75	ERA Program - Treasury	Unknown	Unknown					Unknown		Unknown		Unknown	Unknown			Unknown					4/30/2021	Yavapai-Apache Nation	34.6274698, -111.8922945
State	Arkansas			Arkansas Rent Relief Program	The Arkansas Rent Relief Program offers financial help to pay overdue and upcoming rent and utilities for eligible Arkansas renters. Landlords who have tenants unable to pay their rent because of lost income or the COVID-10 pandemic also may apply.  The state of Arkansas has $173 million of federal funding for this program. Once an application is approved, money would go directly to landlords and utilities companies.	https://ar.gov/rentrelief		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, U.S. Citizens/Legal Aliens only	Past Due Rent, Past due utlities	Unknown	W-9/Payee Information, Eviction Restrictions During Covered Period, Rental Ledger	No		Arkansas Department of Human Services	Department of Social Services/Human Services	$173,684,765.50	ERA Program - Treasury	Both	Both	15 months	15 months			Self-Attestation Permitted	COVID Hardship, Housing Instability	Yes		First-come first-served	Yes	15 months	gas, water, and electricity	No		https://humanservices.arkansas.gov/wp-content/uploads/Arkansas-Rent-Relief-Program-FAQ_20210512.pdf			5/17/2021	Arkansas	35.20105, -91.8318334
County	Arkansas	Benton County		Benton County Emergency Rental Assistance Program	Benton County residents needing rental assistance due to the financial burden caused by the COVID-19 pandemic may be eligible for the new federal Emergency Rental Assistance (ERA) Program. To apply, complete our Hark contact form or if you prefer to speak to someone on the phone, call 2-1-1.	https://www.harknwa.com/get-connected/		80% AMI or less, COVID Hardship, Housing Instability	Eviction Notice, Past Due Rent, Layoff letter, Unemployment claim, Tax documents, Pay stubs	Unknown	W-9/Payee Information	No		HARK	Non-governmental	$8,364,838.70	ERA Program - Treasury	Tenant	Both					Unknown		Yes		First-come first-served	Yes			No		https://www.harknwa.com/get-connected/	https://www.harknwa.com/era-program-faqs.pdf	https://www.kuaf.com/post/nwa-counties-receive-15-million-pandemic-related-rental-assistance#stream/0	2/11/2021	Benton County, Arkansas	36.2661518, -94.479976
County	Arkansas	Pulaski County		Pulaski County Emergency Rental Assistance Program (PCERA)	PCERA is a government-funded assistance program designed to help keep Pulaski Co. families and individuals housed in the wake of the historic economic recession caused by the COVID-19 pandemic.	https://pulaskicounty.net/covid-19-emergency-rental-assistance-program/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General)	Eviction Notice	Unknown		Unknown		Pulaski County	City/County Department - Unspecified	$11,744,144.70	ERA Program - Treasury	Tenant	Unknown	15 months				Unknown		Yes	Active/ at risk of eviction		Yes			Unknown		https://www.fox16.com/news/local-news/pulaski-county-covid-19-emergency-rental-assistance-program-online-application-goes-live/			4/12/2021	Pulaski County, Arkansas	34.75386150000001, -92.2236667
County	Arkansas	Washington County		Washington County Emergency Rental Assistance	Fayetteville Housing Authority ONLY received $1.5 Million which will serve approximately 350 families. Residents of Springdale should apply at the Springdale Housing Authority. Applications will be open until February 22 at 8 AM. After this time, there will be a lottery based that will prioritize the most vulnerable. More details will be published in the coming days.	https://nwarentrelief.com/		80% AMI or less, COVID Hardship, Housing Instability		Yes	W-9/Payee Information, Waive Late Fees	Unknown		Fayetteville Hoising Authority and Springdale Housing Authority	Housing/Development/Finance Authority/Corporation	$7,167,563.00	ERA Program - Treasury	Tenant	Both	3 months				Unknown		Yes	30% AMI or less	Lottery	Yes			Unknown		https://fayettevillehousingauthority.org/	https://nwarentrelief.com/how-does-it-work/	https://www.kuaf.com/post/nwa-counties-receive-15-million-pandemic-related-rental-assistance#stream/0	2/11/2021	Washington County, Arkansas	35.9307703, -94.15137639999999
State	California			California's COVID-19 Rent Relief	CA COVID-19 Rent Relief will help income-eligible households pay rent and utilities, both for arrears and future payment. The federal Consolidated Appropriations Act of 2021 provides funding to support the program and tenant protection laws signed by Governor Newsom. Both Landlords and Tenants can apply.	https://housing.ca.gov/covid_rr/index.html	State of California, Butte County, Contra Costa County, Los Angeles County, Fontana, San Luis Obispo County, San Mateo County, Santa Cruz County, Tulare County, Venura County, Oxnard, Yolo County	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Open to All Regardless of Citizenship Status	Eviction Notice, Past Due Rent	Yes	W-9/Payee Information, Eviction Restrictions During Covered Period, Rental Ledger	Yes	5 days	California Department of Housing and Community Development	Department of Housing/Community/Economic Development	$1,227,897,886.03	ERA Program - Treasury	Both	Both	15 months	15 months			Self-Attestation Permitted	COVID Hardship, Income Non-Traditional	Yes		Unknown	Yes	12 months	electricity, gas, water, sewer	Yes	Internet	https://landlordtenant.dre.ca.gov/covid_rr/program_overview.html#landlords			3/10/2021	California	36.778261, -119.4179324
